idObs;placette;balis;date;sp_latin;nb;nb_exact;tranc_hor;dist_per;long;sens;saison;rmq;layon;hab;site;chas;ope;prosp;long_complet
17139;AntD20;2000;24/10/2011;Psophia crepitans;7;oui;10:11;6;3000;Aller;seche;;AntD;non;Ant;oui;pag;AP;
17140;AntD24;2400;24/10/2011;Psophia crepitans;8;oui;11:12;9;3000;Aller;seche;;AntD;non;Ant;oui;pag;AP;
17137;AntD12;1200;24/10/2011;Tinamus major;1;oui;08:09;12;3000;Aller;seche;;AntD;non;Ant;oui;pag;AP;
17138;AntD20;2000;24/10/2011;Tinamus major;1;oui;10:11;1;3000;Aller;seche;;AntD;non;Ant;oui;pag;AP;
17141;AntA3;300;24/10/2011;Dasyprocta leporina;1;oui;17:18;3;3000;Retour;seche;;AntA;non;Ant;oui;pag;TA;
17142;AntA2;200;24/10/2011;Tinamus major;1;oui;18:19;0;3000;Retour;seche;;AntA;non;Ant;oui;pag;TA;
17143;AntB19;1900;24/10/2011;Alouatta seniculus;5;oui;16:17;5;3000;Retour;seche;;AntB;non;Ant;oui;pag;;
17144;AntB15;1500;24/10/2011;Myoprocta acouchy;1;oui;16:17;4;3000;Retour;seche;;AntB;non;Ant;oui;pag;;
17145;AntB14;1400;24/10/2011;Pecari tajacu;1;oui;16:17;5;3000;Retour;seche;;AntB;non;Ant;oui;pag;;
17146;AntCvide;;24/10/2011;;;non;;;3000;Retour;seche;transect vide;AntC;non;Ant;oui;pag;Apa;
17147;AntD23;2300;24/10/2011;Penelope marail;2;oui;15:16;0;3000;Retour;seche;;AntD;non;Ant;oui;pag;AP;
17149;AntA21;2100;25/10/2011;Geochelone denticulata;2;oui;09:10;0;3000;Aller;seche;;AntA;non;Ant;oui;pag;AT;
17148;AntA10;1000;25/10/2011;Myoprocta acouchy;1;oui;08:09;9;3000;Aller;seche;;AntA;non;Ant;oui;pag;AT;
17150;AntB7;700;25/10/2011;Crax alector;3;oui;08:09;6;3000;Aller;seche;;AntB;non;Ant;oui;pag;TA;
17152;AntB15;1500;25/10/2011;Dasyprocta leporina;1;oui;08:09;0;3000;Aller;seche;;AntB;non;Ant;oui;pag;TA;
17153;AntB21;2100;25/10/2011;Mazama gouazoubira;1;oui;09:10;10;3000;Aller;seche;;AntB;non;Ant;oui;pag;TA;
17151;AntB10;1000;25/10/2011;Pecari tajacu;5;oui;08:09;7;3000;Aller;seche;;AntB;non;Ant;oui;pag;TA;
17154;AntB25;2500;25/10/2011;Psophia crepitans;9;oui;09:10;3;3000;Aller;seche;;AntB;non;Ant;oui;pag;TA;
17159;AntC26;2600;25/10/2011;Crax alector;1;oui;11:12;16;3000;Aller;seche;;AntC;non;Ant;oui;pag;;
17156;AntC5;500;25/10/2011;Dasyprocta leporina;1;oui;08:09;4;3000;Aller;seche;;AntC;non;Ant;oui;pag;;
17155;AntC3;300;25/10/2011;Myoprocta acouchy;1;oui;07:08;4;3000;Aller;seche;;AntC;non;Ant;oui;pag;;
17157;AntC10;1000;25/10/2011;Odontophorus guyanensis;5;non;08:09;5;3000;Aller;seche;;AntC;non;Ant;oui;pag;;
17158;AntC19;1900;25/10/2011;Odontophorus guyanensis;5;non;10:11;9;3000;Aller;seche;;AntC;non;Ant;oui;pag;;
17160;AntD9;900;25/10/2011;Myoprocta acouchy;1;oui;08:09;0;3000;Aller;seche;;AntD;non;Ant;oui;pag;AP;
17161;AntAvide;;25/10/2011;;;non;;;3000;Retour;seche;transect vide;AntA;non;Ant;oui;pag;AT;
17162;AntBvide;;25/10/2011;;;non;;;3000;Retour;seche;transect vide;AntB;non;Ant;oui;pag;TA;
17164;AntC9;900;25/10/2011;Mazama gouazoubira;1;oui;17:18;2;3000;Retour;seche;;AntC;non;Ant;oui;pag;;
17166;AntC1;100;25/10/2011;Myoprocta acouchy;1;oui;17:18;10;3000;Retour;seche;;AntC;non;Ant;oui;pag;;
17165;AntC6;600;25/10/2011;Myoprocta acouchy;1;oui;17:18;10;3000;Retour;seche;;AntC;non;Ant;oui;pag;;
17163;AntC23;2300;25/10/2011;Saguinus midas;5;non;15:16;3;3000;Retour;seche;;AntC;non;Ant;oui;pag;;
17167;AntD23;2300;25/10/2011;Crax alector;2;oui;15:16;10;3000;Retour;seche;;AntD;non;Ant;oui;pag;AP;
17168;AntD17;1700;25/10/2011;Crypturellus sp.;1;oui;16:17;4;3000;Retour;seche;;AntD;non;Ant;oui;pag;AP;
17997;CamoB;;11/07/2002;Alouatta seniculus;4;oui;12:13;8;1000;Aller;humide;;CamoB;non;Camo;oui;oncfs;JP;
17993;CamoB;;11/07/2002;Crypturellus sp. Ou Tinamus sp.;1;oui;09:10;5;1000;Aller;humide;;CamoB;non;Camo;oui;oncfs;JP;
17994;CamoB;;11/07/2002;Dasyprocta leporina;1;oui;10:11;10;1000;Aller;humide;;CamoB;non;Camo;oui;oncfs;JP;
17995;CamoB;;11/07/2002;Mazama americana;1;oui;10:11;;1000;Aller;humide;;CamoB;non;Camo;oui;oncfs;JP;
17996;CamoB;;11/07/2002;Saguinus midas;5;non;11:12;0;1000;Aller;humide;;CamoB;non;Camo;oui;oncfs;JP;
17939;CamoA;;11/07/2002;Crypturellus sp. Ou Tinamus sp.;1;oui;15:16;4;3000;Retour;humide;;CamoA;non;Camo;oui;oncfs;JFM;
17941;CamoA1;100;11/07/2002;Dasyprocta leporina;1;oui;17:18;18;3000;Retour;humide;;CamoA;non;Camo;oui;oncfs;JFM;
17940;CamoA;;11/07/2002;Dasyprocta leporina;1;oui;17:18;7;3000;Retour;humide;;CamoA;non;Camo;oui;oncfs;JFM;
18000;CamoD11;1100;11/07/2002;Mazama gouazoubira;1;oui;17:18;0;3000;Retour;humide;;CamoD;non;Camo;oui;oncfs;PG;
17999;CamoD21;2100;11/07/2002;Saguinus midas;3;non;16:17;19;3000;Retour;humide;;CamoD;non;Camo;oui;oncfs;PG;
18028;CamoE9;900;11/07/2002;Crypturellus sp.;1;oui;17:18;8;3000;Retour;humide;;CamoE;non;Camo;oui;oncfs;CRH;
17942;CamoAvide;;12/07/2002;;;non;;;3000;Aller;humide;transect vide;CamoA;non;Camo;oui;oncfs;JP;
17970;CamoB10;1000;12/07/2002;Ateles paniscus;1;oui;09:10;34;3000;Aller;humide;;CamoB;non;Camo;oui;oncfs;JFM;
17973;CamoB;;12/07/2002;Crypturellus sp. Ou Tinamus sp.;1;oui;11:12;10;3000;Aller;humide;;CamoB;non;Camo;oui;oncfs;JFM;
17968;CamoB;;12/07/2002;Dasyprocta leporina;1;oui;08:09;4;3000;Aller;humide;;CamoB;non;Camo;oui;oncfs;JFM;
17976;CamoB;;12/07/2002;Dasyprocta leporina;1;oui;11:12;16;3000;Aller;humide;;CamoB;non;Camo;oui;oncfs;JFM;
17972;CamoB;;12/07/2002;Mazama sp.;1;oui;10:11;26;3000;Aller;humide;;CamoB;non;Camo;oui;oncfs;JFM;
17971;CamoB11;1100;12/07/2002;Myoprocta acouchy;1;oui;09:10;3;3000;Aller;humide;;CamoB;non;Camo;oui;oncfs;JFM;
17975;CamoB;;12/07/2002;Myoprocta acouchy;1;oui;11:12;7;3000;Aller;humide;;CamoB;non;Camo;oui;oncfs;JFM;
17969;CamoB9;900;12/07/2002;Myoprocta acouchy;3;oui;09:10;0;3000;Aller;humide;;CamoB;non;Camo;oui;oncfs;JFM;
17974;CamoB;;12/07/2002;Penelope marail;1;oui;11:12;5;3000;Aller;humide;;CamoB;non;Camo;oui;oncfs;JFM;
18001;CamoD9;900;12/07/2002;Saguinus midas;4;oui;08:09;29;3000;Aller;humide;;CamoD;non;Camo;oui;oncfs;CRH;
18002;CamoD15;1500;12/07/2002;Tinamus major;1;oui;09:10;1;3000;Aller;humide;;CamoD;non;Camo;oui;oncfs;CRH;
18029;CamoE21;2100;12/07/2002;Saguinus midas;2;non;09:10;37;3000;Aller;humide;;CamoE;non;Camo;oui;oncfs;PG;
17978;CamoB27;2700;12/07/2002;Ateles paniscus;2;oui;15:16;33;3000;Retour;humide;;CamoB;non;Camo;oui;oncfs;JFM;
17977;CamoB29;2900;12/07/2002;Psophia crepitans;2;non;15:16;17;3000;Retour;humide;;CamoB;non;Camo;oui;oncfs;JFM;
17979;CamoB19;1900;12/07/2002;Psophia crepitans;3;oui;16:17;9;3000;Retour;humide;;CamoB;non;Camo;oui;oncfs;JFM;
18005;CamoD20;2000;12/07/2002;Dasyprocta leporina;1;oui;16:17;;3000;Retour;humide;;CamoD;non;Camo;oui;oncfs;CRH;
18004;CamoD21;2100;12/07/2002;Mazama americana;1;oui;16:17;15;3000;Retour;humide;;CamoD;non;Camo;oui;oncfs;CRH;
18003;CamoD22;2200;12/07/2002;Mazama americana;2;oui;16:17;8;3000;Retour;humide;;CamoD;non;Camo;oui;oncfs;CRH;
18030;CamoE11;1100;12/07/2002;Crypturellus sp.;1;oui;17:18;16;3000;Retour;humide;;CamoE;non;Camo;oui;oncfs;PG;
18031;CamoE6;600;12/07/2002;Mazama gouazoubira;1;non;17:18;23;3000;Retour;humide;;CamoE;non;Camo;oui;oncfs;PG;
17944;CamoA22;2200;13/07/2002;Dasyprocta leporina;1;oui;09:10;21;3000;Aller;humide;;CamoA;non;Camo;oui;oncfs;PG;
17943;CamoA11;1100;13/07/2002;Tinamus major;1;oui;08:09;13;3000;Aller;humide;;CamoA;non;Camo;oui;oncfs;PG;
17980;CamoB8;800;13/07/2002;Myoprocta acouchy;1;oui;08:09;2;3000;Aller;humide;;CamoB;non;Camo;oui;oncfs;CRH;
18008;CamoD;;13/07/2002;Crypturellus sp.;2;oui;09:10;13;3000;Aller;humide;;CamoD;non;Camo;oui;oncfs;JFM;
18006;CamoD;;13/07/2002;Crypturellus sp. Ou Tinamus sp.;1;oui;08:09;4;3000;Aller;humide;;CamoD;non;Camo;oui;oncfs;JFM;
18010;CamoD;;13/07/2002;Dasyprocta leporina;1;oui;10:11;23;3000;Aller;humide;;CamoD;non;Camo;oui;oncfs;JFM;
18009;CamoD;;13/07/2002;Mazama americana;1;oui;10:11;20;3000;Aller;humide;;CamoD;non;Camo;oui;oncfs;JFM;
18007;CamoD;;13/07/2002;Penelope marail;2;non;09:10;17;3000;Aller;humide;;CamoD;non;Camo;oui;oncfs;JFM;
17945;CamoAvide;;13/07/2002;;;non;;;3000;Retour;humide;transect vide;CamoA;non;Camo;oui;oncfs;PG;
17981;CamoB27;2700;13/07/2002;Crypturellus sp.;1;oui;14:15;12;3000;Retour;humide;;CamoB;non;Camo;oui;oncfs;CRH;
17982;CamoB16;1600;13/07/2002;Psophia crepitans;4;non;16:17;6;3000;Retour;humide;;CamoB;non;Camo;oui;oncfs;CRH;
18015;CamoD;;13/07/2002;Crypturellus sp.;2;oui;16:17;5;3000;Retour;humide;;CamoD;non;Camo;oui;oncfs;JFM;
